ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Scored Labels,Scored Probabilities,ID (2),Latitude,Longitude,City,Zip Code,Country
14314,Married,Female,80000,5,Bachelors,Professional,Yes,4,0-1 Miles,Pacific,41,No,No,0.000432489672675729,14314,,,"","",""
22057,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No,No,0.00249879132024944,22057,,,"","",""
21397,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.000290410447632894,21397,,,"","",""
11695,Married,Male,50000,5,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No,No,4.26027254434302E-05,11695,,,"","",""
20863,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes,Yes,0.999969005584717,20863,-79.83979,-71.88922,Wittenberg,84740,Germany
13218,Married,Female,60000,0,Bachelors,Management,Yes,3,10+ Miles,North America,60,No,Yes,0.67560750246048,13218,,,"","",""
21345,Married,Female,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,68,No,No,0.0306698922067881,21345,,,"","",""
11689,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No,No,0.00177499058190733,11689,,,"","",""
16047,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No,No,0.000749013153836131,16047,-60.63024,163.12147,Cagnes-sur-Mer,75203,France
17105,Single,Female,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,No,No,0.000147237864439376,17105,32.85982,-136.31716,Ludwigshafen,26044,Germany
17381,Married,Female,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,No,No,0.000629985821433365,17381,,,"","",""
27313,Married,Female,70000,1,High School,Professional,Yes,3,10+ Miles,Europe,61,No,No,0.00037633630563505,27313,55.76727,-72.40592,�pernay,25514,France
27326,Single,Female,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,55,No,No,0.00044152420014143,27326,45.44059,-123.06447,Runcorn,XV87 7DL,United Kingdom
15235,Married,Female,60000,2,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,46,No,No,0.365284740924835,15235,,,"","",""
25882,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No,No,0.000169001054018736,25882,,,"","",""
14825,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,No,0.000458262133179232,14825,-20.36977,39.62772,Bayonne,19468,France
14365,Married,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,Yes,No,0.000364131818059832,14365,,,"","",""
26117,Married,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No,No,0.00170642952434719,26117,,,"","",""
27177,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,No,0.00052716740174219,27177,-77.29999,36.86421,Auxerre,3501,France
14329,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,No,0.000189117665286176,14329,,,"","",""
22915,Married,Female,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,39,No,No,0.000559116073418409,22915,,,"","",""
15604,Married,Male,60000,4,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,41,No,No,0.000294569035759196,15604,,,"","",""
18624,Single,Male,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,34,No,No,0.130173876881599,18624,23.7725,-80.83558,Beauvais,3496,France
21981,Married,Female,60000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,45,No,Yes,0.757123112678528,21981,,,"","",""
26738,Single,Female,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,No,0.00359752587974072,26738,,,"","",""
22389,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,49,No,No,0.267314076423645,22389,39.5152,174.50783,Gretna,P7U 8FU,United Kingdom
12440,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,Yes,No,0.00313419988378882,12440,,,"","",""
28867,Married,Female,50000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No,No,8.5208892414812E-05,28867,,,"","",""
21157,Married,Male,60000,4,Bachelors,Professional,Yes,1,0-1 Miles,North America,47,No,No,0.00358289154246449,21157,,,"","",""
28718,Married,Female,60000,3,Bachelors,Professional,No,1,0-1 Miles,Pacific,41,No,No,7.94430306996219E-05,28718,,,"","",""
20903,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.0219264831393957,20903,80.36665,-172.9486,Gifhorn,6996,Germany
11573,Single,Female,20000,2,High School,Manual,Yes,1,0-1 Miles,Europe,40,No,No,0.0399974845349789,11573,-25.80808,103.13293,Riesa,58162,Germany
26291,Single,Male,70000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,No,0.0137275559827685,26291,,,"","",""
22840,Single,Male,70000,0,Bachelors,Professional,Yes,2,10+ Miles,Pacific,30,No,No,0.327407866716385,22840,,,"","",""
29079,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,No,No,1.26019504023134E-05,29079,,,"","",""
19259,Married,Female,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,69,No,No,1.69237209775019E-05,19259,-75.42252,-34.50288,Laval,15228,France
17638,Single,Male,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,34,No,No,0.0232410337775946,17638,59.77131,16.75981,Vannes,67736,France
22345,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,51,No,No,0.0927607789635658,22345,,,"","",""
16331,Single,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,29,No,No,0.000704493606463075,16331,,,"","",""
13496,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,No,0.00290435692295432,13496,66.36538,-128.18958,Vannes,18173,France
21150,Single,Female,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,Yes,Yes,0.923559367656708,21150,,,"","",""
19039,Married,Male,80000,0,Bachelors,Management,No,2,2-5 Miles,Europe,62,No,No,0.00214550271630287,19039,87.90286,4.78952,Stevenage,JN0Z 1SP,United Kingdom
15733,Married,Female,120000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,34,Yes,Yes,0.605867624282837,15733,,,"","",""
17822,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,43,No,No,0.0168672818690538,17822,28.09262,-65.03102,Saint-Louis,94201,France
11527,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,No,No,0.00157804612535983,11527,,,"","",""
23579,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.000421715114498511,23579,,,"","",""
15516,Married,Male,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No,No,0.000769657432101667,15516,,,"","",""
27364,Single,Male,90000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,No,No,0.00808335561305285,27364,,,"","",""
13832,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No,No,0.000208625308005139,13832,42.5753,-154.09754,Bastia,25672,France
26413,Married,Female,80000,1,High School,Management,Yes,3,10+ Miles,Europe,57,No,No,9.58320379140787E-05,26413,87.19187,75.62695,Langenhagen,60385,Germany
19327,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,No,No,0.0300716459751129,19327,-35.47515,55.46193,Oranienburg,14160,Germany
17054,Married,Male,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,No,No,0.00038102688267827,17054,,,"","",""
11634,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,2-5 Miles,North America,34,No,No,0.00169670348986983,11634,,,"","",""
19834,Married,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,64,No,No,6.81343881296925E-05,19834,,,"","",""
25818,Single,Male,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No,No,6.12528237979859E-05,25818,,,"","",""
20566,Married,Male,110000,4,Bachelors,Management,No,4,5-10 Miles,Europe,61,No,No,0.000479546142742038,20566,18.8431,-6.76976,Berlin,83591,Germany
15515,Married,Male,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No,No,0.000769657432101667,15515,,,"","",""
16960,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,No,No,0.0546373762190342,16960,,,"","",""
21844,Married,Male,80000,2,Partial College,Professional,Yes,1,2-5 Miles,Europe,52,No,No,0.0342888012528419,21844,71.80637,11.52145,Barrhead,GZ7 2UX,United Kingdom
12060,Single,Male,150000,3,Graduate Degree,Management,No,2,0-1 Miles,North America,63,Yes,No,0.00648390222340822,12060,,,"","",""
13949,Married,Male,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,47,Yes,No,0.194259390234947,13949,,,"","",""
16856,Married,Female,90000,4,Partial College,Professional,Yes,4,5-10 Miles,North America,43,No,No,0.012853424064815,16856,,,"","",""
13483,Married,Male,40000,0,Partial College,Professional,No,2,1-2 Miles,North America,54,No,No,0.391107141971588,13483,,,"","",""
17219,Married,Female,80000,1,High School,Management,Yes,3,10+ Miles,Europe,57,No,No,0.000165222983923741,17219,19.68756,-136.50591,Cromer,WX3 9BV,United Kingdom
16213,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No,No,0.00962511263787746,16213,,,"","",""
17679,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No,No,0.0242987275123596,17679,,,"","",""
24994,Married,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,53,No,No,0.000676923082210124,24994,,,"","",""
13624,Single,Female,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No,No,0.00294458423741162,13624,,,"","",""
21498,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,No,No,0.000481820810819045,21498,,,"","",""
26883,Single,Female,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No,No,5.0749872571032E-06,26883,-52.41054,6.61807,Stranraer,PS5 0YY,United Kingdom
21995,Single,Female,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,No,No,0.00270948046818376,21995,,,"","",""
16724,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,No,0.00141242553945631,16724,,,"","",""
25825,Married,Female,90000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,34,No,No,0.00176924921106547,25825,,,"","",""
26556,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,No,No,5.44621398148593E-05,26556,,,"","",""
27641,Single,Female,120000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,44,Yes,No,0.461999207735062,27641,,,"","",""
19478,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,39,No,No,0.291093081235886,19478,9.21419,-69.40288,Alen�on,89695,France
11700,Single,Male,60000,2,Bachelors,Professional,No,2,0-1 Miles,North America,42,No,No,0.00109191995579749,11700,,,"","",""
11157,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.099222719669342,11157,,,"","",""
28577,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No,No,0.000605527311563492,28577,,,"","",""
17656,Single,Female,30000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,Yes,No,0.0136372558772564,17656,,,"","",""
29126,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes,Yes,0.731676816940308,29126,,,"","",""
23897,Single,Female,10000,3,Partial High School,Manual,Yes,1,0-1 Miles,Europe,39,No,Yes,0.835315465927124,23897,-57.47461,8.12871,Freising,75397,Germany
21163,Married,Male,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,No,No,0.000624003587290645,21163,,,"","",""
15239,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,50,No,No,0.0141831487417221,15239,,,"","",""
11853,Single,Female,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,37,No,No,0.000727044302038848,11853,,,"","",""
20530,Married,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,56,No,No,0.00166912470012903,20530,,,"","",""
14704,Single,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No,No,0.0012448001652956,14704,-18.21494,-6.6449,Mannheim,84162,Germany
20014,Married,Female,70000,5,Graduate Degree,Professional,No,2,0-1 Miles,North America,37,No,No,3.36190350935794E-05,20014,,,"","",""
14761,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,No,0.00453926483169198,14761,,,"","",""
13970,Single,Male,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,38,Yes,No,0.0201470050960779,13970,,,"","",""
17791,Married,Female,30000,1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,38,No,Yes,0.539425551891327,17791,61.11342,-82.97294,Konstanz,22306,Germany
14205,Single,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No,No,0.000225753552513197,14205,-46.41786,-27.43547,Angoul�me,98724,France
20125,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No,No,0.00663939770311117,20125,,,"","",""
27915,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No,No,0.00930919591337442,27915,,,"","",""
15741,Married,Female,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,No,0.00113589665852487,15741,,,"","",""
18315,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No,No,0.00118078186642379,18315,,,"","",""
20473,Married,Male,90000,5,Partial College,Professional,Yes,3,0-1 Miles,North America,41,No,No,0.000271682918537408,20473,,,"","",""
11740,Married,Female,70000,5,Graduate Degree,Professional,No,3,10+ Miles,North America,47,No,No,1.24427897389978E-05,11740,,,"","",""
23014,Married,Female,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,No,No,0.00031572618172504,23014,,,"","",""
12567,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,No,No,0.000861396605614573,12567,38.77551,-94.93052,Woking,OU0 9NQ,United Kingdom
17317,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,No,No,0.00393345113843679,17317,,,"","",""
17466,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,69,No,No,0.00960661936551332,17466,,,"","",""
15512,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,No,Yes,0.942978978157043,15512,,,"","",""
17760,Single,Female,20000,0,Partial College,Manual,No,1,2-5 Miles,Europe,36,No,No,0.00149866018909961,17760,-11.54333,-51.20503,Alen�on,94573,France
21623,Married,Male,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No,No,0.000382737285690382,21623,,,"","",""
20946,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No,No,0.00252361036837101,20946,-58.37572,-32.43742,Kirkwall,T5T 3XZ,United Kingdom
25211,Married,Female,60000,4,Bachelors,Professional,Yes,3,10+ Miles,Pacific,42,No,No,2.84713096334599E-05,25211,,,"","",""
11322,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No,No,0.0219658706337214,11322,,,"","",""
13144,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,No,0.000509785080794245,13144,,,"","",""
20359,Married,Female,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,No,No,0.000193789252080023,20359,,,"","",""
20433,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.000290410447632894,20433,,,"","",""
15237,Married,Male,70000,4,Partial College,Skilled Manual,No,3,5-10 Miles,Pacific,46,No,No,1.06749803308048E-05,15237,,,"","",""
27327,Single,Female,110000,5,Partial College,Management,Yes,2,10+ Miles,Europe,56,No,No,0.00563707388937473,27327,20.09147,117.67405,Ch�lons-en-Champagne,79093,France
25263,Single,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,No,No,0.000276363949524239,25263,,,"","",""
19279,Single,Male,20000,1,Partial College,Manual,No,0,1-2 Miles,Europe,46,No,No,0.140294775366783,19279,-18.47253,105.70052,Valenciennes,69669,France
18757,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,No,0.000291547476081178,18757,,,"","",""
11288,Married,Female,110000,3,Bachelors,Management,Yes,3,2-5 Miles,North America,45,No,No,0.00263993465341628,11288,,,"","",""
29199,Single,Male,60000,1,Partial High School,Skilled Manual,No,3,2-5 Miles,North America,53,No,No,0.00780038256198168,29199,82.70602,-132.37442,"","",""
23419,Single,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,No,No,0.00402985187247396,23419,,,"","",""
24554,Married,Female,130000,4,Bachelors,Management,Yes,4,0-1 Miles,Europe,61,No,No,0.00670295534655452,24554,-27.37851,36.02836,Tournefeuille,13333,France
12719,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,No,No,0.0119775170460343,12719,-50.81796,31.87358,Bad Hersfeld,29115,Germany
17933,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Yes,Yes,0.618371903896332,17933,7.04189,-89.62517,Denny,K0Q 0WD,United Kingdom
15982,Married,Male,110000,3,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No,No,0.0016796801937744,15982,,,"","",""
14393,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,No,0.00145876384340227,14393,,,"","",""
26396,Married,Male,100000,3,Bachelors,Management,No,4,2-5 Miles,Europe,61,No,No,0.000516989617608488,26396,42.13936,55.75073,Coalville,NH0S 4GC,United Kingdom
13140,Married,Female,40000,0,Bachelors,Management,Yes,1,5-10 Miles,Pacific,53,No,No,0.193097367882729,13140,,,"","",""
15880,Married,Male,70000,0,Bachelors,Management,No,3,2-5 Miles,North America,61,No,No,0.00281004142016172,15880,,,"","",""
29379,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.000588902388699353,29379,-26.94803,130.09192,Leominster,A8 2KR,United Kingdom
28545,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,No,5.9107147535542E-05,28545,30.65363,-135.94683,Recklinghausen,49058,Germany
13149,Married,Female,10000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,No,No,0.0024218219332397,13149,,,"","",""
21573,Single,Male,130000,5,Bachelors,Management,Yes,4,0-1 Miles,Pacific,37,No,No,0.00258512562140822,21573,,,"","",""
16065,Single,Female,50000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes,Yes,0.966751396656036,16065,,,"","",""
19054,Single,Male,150000,4,High School,Professional,No,4,0-1 Miles,Europe,52,No,No,0.000199331378098577,19054,-7.41463,-110.23803,Orl�ans,59107,France
20335,Single,Male,110000,3,Bachelors,Management,No,3,1-2 Miles,North America,44,No,No,0.00248953094705939,20335,,,"","",""
11137,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,No,No,0.0351289175450802,11137,,,"","",""
27383,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,No,No,3.62046412192285E-05,27383,,,"","",""
21656,Married,Female,70000,2,Bachelors,Professional,Yes,3,0-1 Miles,North America,43,No,No,0.046529982239008,21656,,,"","",""
27561,Single,Female,60000,4,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No,No,0.157681435346603,27561,,,"","",""
28263,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,45,No,No,2.03034178412054E-05,28263,,,"","",""
12649,Married,Male,80000,1,High School,Professional,Yes,3,10+ Miles,Europe,54,No,No,0.00148059497587383,12649,-37.48499,26.64709,Belfort,61287,France
20973,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,68,No,No,0.000589093775488436,20973,-74.88137,-15.91463,East Linton,S0 5UA,United Kingdom
28639,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No,No,0.006017557810992,28639,,,"","",""
19132,Single,Male,50000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,39,No,No,0.142523571848869,19132,,,"","",""
17867,Single,Female,50000,0,Partial College,Skilled Manual,No,1,0-1 Miles,North America,39,No,No,0.0703803449869156,17867,,,"","",""
12477,Married,Female,20000,2,High School,Manual,No,1,0-1 Miles,Europe,40,No,No,0.000158867027494125,12477,-81.33663,84.18884,Brive-la-Gaillarde,71361,France
29441,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No,No,7.15527221473167E-06,29441,83.23444,-0.22927,Bottrop,75782,Germany
21712,Married,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,No,0.00738643622025847,21712,,,"","",""
14043,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No,No,0.0271461457014084,14043,,,"","",""
26706,Married,Female,70000,4,Partial College,Professional,No,3,2-5 Miles,North America,45,No,No,3.90469103876967E-05,26706,,,"","",""
13867,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,No,No,0.044015608727932,13867,,,"","",""
11201,Married,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,No,7.99841727712192E-05,11201,,,"","",""
25195,Single,Female,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No,No,0.00794970337301493,25195,,,"","",""
24215,Married,Female,10000,1,High School,Manual,Yes,2,0-1 Miles,Europe,53,No,No,0.00166635191999376,24215,10.32437,-17.77613,Barmouth,D5 5SI,United Kingdom
14515,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,No,0.000485544354887679,14515,,,"","",""
15721,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,32,No,No,0.00340090412646532,15721,,,"","",""
16578,Single,Female,100000,3,Bachelors,Management,Yes,4,10+ Miles,Europe,59,No,No,0.00365795474499464,16578,72.23904,126.53799,Scunthorpe,G32 8XT,United Kingdom
28188,Single,Female,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No,Yes,0.500945508480072,28188,,,"","",""
24607,Single,Female,80000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,No,No,0.00441845320165157,24607,,,"","",""
15381,Married,Female,100000,2,Partial College,Professional,Yes,3,1-2 Miles,North America,44,No,No,0.00213273917324841,15381,,,"","",""
20698,Married,Male,60000,4,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No,No,4.09013118769508E-05,20698,,,"","",""
11622,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,32,No,No,0.185311451554298,11622,,,"","",""
24237,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No,No,0.00109011912718415,24237,,,"","",""
24623,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,68,No,No,0.000393855880247429,24623,,,"","",""
16441,Married,Male,20000,5,High School,Manual,No,2,0-1 Miles,Europe,27,No,No,2.73743371508317E-05,16441,13.80784,125.95797,Malvern,E76 4NU,United Kingdom
27815,Married,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,26,No,No,4.59453694929834E-05,27815,47.47537,-108.56663,Chartres,37925,France
23550,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.000232469901675358,23550,,,"","",""
26274,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No,No,0.000658648321405053,26274,,,"","",""
18675,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,47,No,No,0.00524215772747993,18675,,,"","",""
17519,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No,No,0.000965342158451676,17519,,,"","",""
19644,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No,No,0.000161554489750415,19644,,,"","",""
25355,Married,Male,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No,No,0.000147106024087407,25355,,,"","",""
20094,Married,Female,30000,0,High School,Clerical,No,2,0-1 Miles,North America,50,No,No,0.000868022267241031,20094,,,"","",""
17473,Married,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,67,No,No,0.00575945246964693,17473,,,"","",""
26046,Single,Female,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,50,No,No,0.000472227693535388,26046,,,"","",""
20596,Married,Female,130000,5,Bachelors,Professional,Yes,4,0-1 Miles,Europe,58,No,No,0.000706717022694647,20596,-24.92879,-177.5423,Hamburg,78618,Germany
19047,Married,Female,130000,4,Partial College,Professional,Yes,4,0-1 Miles,Europe,60,No,No,0.00054358207853511,19047,-27.40848,156.00633,Telford,L69 0MM,United Kingdom
18731,Single,Male,90000,0,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,47,Yes,Yes,0.979117453098297,18731,,,"","",""
27163,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No,No,0.000139095267513767,27163,19.38882,-3.65132,Baltasound,A5J 5ID,United Kingdom
21451,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,62,No,No,0.000246506126131862,21451,,,"","",""
20491,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,No,0.000547499861568213,20491,,,"","",""
17306,Single,Male,60000,2,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,No,No,0.360039383172989,17306,,,"","",""
16217,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,40,No,No,0.00962511263787746,16217,,,"","",""
12055,Married,Female,90000,4,Bachelors,Management,No,1,0-1 Miles,North America,37,No,No,0.00154816440772265,12055,,,"","",""
26177,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,No,0.000125516206026077,26177,,,"","",""
25544,Single,Male,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,49,No,No,0.00201118947006762,25544,-73.216,54.73468,Brive-la-Gaillarde,84474,France
22189,Married,Female,70000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,33,Yes,No,0.00674097333103418,22189,,,"","",""
11962,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,29,No,No,0.000131261433125474,11962,,,"","",""
24690,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,Yes,No,0.00124819623306394,24690,77.43142,59.90764,Zeitz,5359,Germany
13267,Married,Male,30000,0,High School,Professional,No,2,1-2 Miles,North America,74,No,No,5.51890880160499E-05,13267,,,"","",""
25491,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No,No,0.0338608473539352,25491,-50.39346,138.06794,Coventry,I8 7EC,United Kingdom
27813,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,No,2.60602701018797E-05,27813,-29.97381,-24.98511,Amiens,34888,France
